Timestamp,Force_X_N,Force_Y_N,Force_Z_N,Force_Magnitude_N
2025/07/21 19:01:23.466,-0.592,-0.581,-3.864,3.9520274543580793
2025/07/21 19:01:23.566,-0.992,0.004,-3.142,3.2948814849702863
2025/07/21 19:01:23.666,-3.264,0.243,-3.404,4.722283451890621
2025/07/21 19:01:23.766,-2.716,0.733,-3.362,4.3837186269193875
2025/07/21 19:01:23.867,-4.346,0.118,-3.297,5.456358584257454
2025/07/21 19:01:23.966,-4.978,-0.055,-3.056,5.841459149904243
2025/07/21 19:01:24.066,-5.924,-0.312,-2.953,6.626562381808535
2025/07/21 19:01:24.166,-6.062,-0.144,-2.861,6.70476703547558
2025/07/21 19:01:24.266,-5.92,0.004,-2.632,6.478722096216198
2025/07/21 19:01:24.366,-5.837,-0.156,-2.51,6.355706491020491
2025/07/21 19:01:24.466,-6.109,-0.083,-2.561,6.624612516970332
2025/07/21 19:01:24.566,-6.156,-0.143,-2.584,6.677862008158
2025/07/21 19:01:24.666,-6.101,-0.302,-2.678,6.669714311722804
2025/07/21 19:01:24.766,-6.783,-0.361,-3.237,7.524465363067333
2025/07/21 19:01:24.867,-6.386,-0.067,-3.617,7.339494124256794
2025/07/21 19:01:24.967,-6.565,-0.079,-4.001,7.688528272693026
2025/07/21 19:01:25.066,-4.801,0.387,-4.031,6.28079063494398
2025/07/21 19:01:25.166,-3.106,0.501,-3.877,4.992931603777484
2025/07/21 19:01:25.266,-0.505,1.135,-3.449,3.665903844892825
2025/07/21 19:01:25.366,2.289,1.577,-2.827,3.9646410934660907
2025/07/21 19:01:25.466,4.338,1.613,-2.294,5.16550568676485
2025/07/21 19:01:25.566,5.874,1.511,-1.695,6.297620344225269
2025/07/21 19:01:25.666,7.471,1.247,-0.615,7.599281216009841
2025/07/21 19:01:25.766,9.374,0.893,0.338,9.422503329795115
2025/07/21 19:01:25.867,10.041,1.255,0.675,10.141613826211291
2025/07/21 19:01:25.966,9.305,1.526,0.08,9.429639494699678
2025/07/21 19:01:26.066,9.165,1.71,-0.269,9.327040581020325
2025/07/21 19:01:26.166,9.363,1.879,-0.241,9.552721654062783
2025/07/21 19:01:26.266,9.21,1.605,-0.288,9.353238423134526
2025/07/21 19:01:26.366,9.012,1.627,-0.602,9.177454821463302
2025/07/21 19:01:26.466,9.268,1.515,-0.581,9.408964342583088
2025/07/21 19:01:26.566,9.718,1.574,0.024,9.844672467888406
2025/07/21 19:01:26.667,9.152,1.876,0.357,9.349113808270813
2025/07/21 19:01:26.766,6.867,1.615,-0.644,7.083689010677982
2025/07/21 19:01:26.867,3.57,1.954,-1.517,4.343305768651339
2025/07/21 19:01:26.966,0.323,1.981,-3.426,3.970663168791833
2025/07/21 19:01:27.067,-1.846,1.796,-3.808,4.597194361781977
2025/07/21 19:01:27.166,-3.069,1.084,-3.722,4.944400974840127
2025/07/21 19:01:27.266,-4.543,0.583,-3.407,5.708448738492796
2025/07/21 19:01:27.367,-5.54,0.03,-3.103,6.34989047149634
2025/07/21 19:01:27.467,-6.56,-0.026,-2.948,7.192008064511607
2025/07/21 19:01:27.567,-7.318,-0.39,-2.853,7.864148587100831
2025/07/21 19:01:27.667,-7.166,-0.062,-2.599,7.623004722548714
2025/07/21 19:01:27.767,-7.154,0.288,-2.396,7.550064635484917
2025/07/21 19:01:27.867,-7.317,0.336,-2.126,7.627008653463034
